Timestamp,SR.No,Text,Sentiment,Username,Platform,Hashtags,Retweets,Likes,Country,Sentiment_score
2023-05-24 13:15:00,586,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions ,Neutral, MemeCreator , Instagram , #StudyingMemes #TeenLife ,25,50, Canada,0.0
2023-05-25 19:00:00,587,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles ",Neutral, FashionBlunder , Facebook , #WeekendOops #TeenFashion ,20,40, USA,0.0
2023-05-26 14:20:00,588,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements ,Positive, GroupGenius , Twitter , #TeenSuccess #ProjectMiracle ,28,55, UK,0.5106
2023-05-27 21:15:00,589,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor ",Neutral, ChipExplorer , Instagram , #TeenChef #CookingFail ,22,45, Canada,0.0
2023-05-28 12:00:00,590,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife ",Positive, ExcitementSeeker , Facebook , #ClassEvent #TeenExcitement ,18,35, USA,0.7178
2023-05-29 23:30:00,591,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading ",Neutral, NightReader , Twitter , #BookDiscoveries #TeenReading ,30,60, UK,0.0
2023-05-30 20:45:00,592,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming ",Positive, GamingEnthusiast , Instagram , #GameOn #TeenGamer ,22,45, USA,0.34
2023-05-31 15:30:00,593,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon ,Neutral, LazyWatcher , Facebook , #BingeWatchDay #TeenLife ,35,70, Canada,0.0
2023-06-01 18:00:00,594,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen ,Neutral, TrendExplorer , Twitter , #FashionGoals #TeenStyle ,20,40, USA,0.0
2023-06-02 14:30:00,595,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney ,Neutral, MusicalExplorer , Instagram , #InstrumentLearning #TeenMusic ,28,55, UK,0.0
2023-06-03 21:15:00,596,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover ,Positive, MusicAficionado , Facebook , #MusicTherapy #TeenPlaylist ,22,45, Canada,0.7096
2023-06-04 19:30:00,597,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef ,Positive, HomeChef , Twitter , #CookingSuccess #TeenCook ,25,50, USA,0.5411
2023-06-05 10:00:00,598,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape ,Positive, AdventureSeeker , Instagram , #GetawayGoals #TeenTravel ,18,35, UK,0.4389
2023-06-06 22:30:00,599,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight ,Neutral, DanceEnthusiast , Facebook , #MusicMagic #TeenConcert ,28,55, Canada,0.0
2023-06-07 12:45:00,600,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories ,Neutral, NostalgiaExplorer , Twitter , #ChildhoodMemories #TeenCartoons ,22,45, USA,0.0
2023-06-08 16:00:00,601,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor ,Positive, HomeDecorator , Instagram , #DIYGoals #TeenCreative ,35,70, UK,0.7003
2023-06-09 14:00:00,602,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ",Positive, ArtExplorer , Facebook , #CulturalDay #TeenCuriosity ,20,40, USA,0.4404
2023-06-10 17:30:00,603,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger ,Neutral, ThoughtfulBlogger , Twitter , #BloggingJourney #TeenThoughts ,30,60, Canada,0.0
2023-06-11 15:30:00,604,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon ,Positive, NovelEnthusiast , Instagram , #QuietMoments #BookishEscape ,35,70, USA,0.9062
2023-06-12 18:00:00,605,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ",Positive, WiseSoul , Twitter , #AgingGracefully #Memories ,28,55, UK,0.5859
2023-06-13 14:45:00,606,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer ,Positive, ArtAdventurer , Facebook , #ArtDiscovery #SeniorArtist ,22,45, Canada,0.4939
2023-06-14 19:30:00,607,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys ,Positive, HomeChefSenior , Instagram , #HappinessInFood #SeniorLife ,25,50, USA,0.7783
2023-06-15 12:15:00,608,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate ,Neutral, LinguisticExplorer , Twitter , #MindEnrichment #SeniorLearning ,30,60, UK,0.0
2023-06-16 21:45:00,609,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ",Positive, MusicConnoisseur , Facebook , #MusicLover #SeniorConcert ,18,35, Canada,0.128
2023-06-17 15:00:00,610,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer ,Positive, PhotographySenior , Instagram , #NatureCapture #SeniorMoments ,35,70, USA,0.7184
2023-06-18 11:30:00,611,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ",Positive, TeaTimeSenior , Twitter , #FriendshipGoals #SeniorBonding ,28,55, UK,0.8316
2023-06-19 16:30:00,612,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ",Positive, RoadTripSenior , Facebook , #CherishedPlaces #SeniorTravel ,22,45, Canada,0.5106
2023-06-20 14:20:00,613,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ",Positive, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20,40, USA,0.5423
2023-06-21 19:00:00,614,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ",Positive, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18,35, UK,0.4215
2023-06-22 13:45:00,615,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ",Positive, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25,50, USA,0.7717
2023-06-23 18:45:00,616,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ",Positive, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28,55, UK,0.7269
2023-06-24 16:15:00,617,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ",Positive, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22,45, Canada,0.1027
2023-06-25 20:30:00,618,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ",Neutral, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35,70, USA,0.0258
2023-06-26 14:00:00,619,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ",Positive, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30,60, UK,0.6597
2023-06-27 17:45:00,620,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ",Positive, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20,40, USA,0.7964
2023-06-28 22:15:00,621,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ",Positive, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18,35, UK,0.836
2023-06-29 16:30:00,622,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ",Neutral, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25,50, USA,0.0
2023-06-30 19:30:00,623,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ",Neutral, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28,55, UK,0.0
2023-07-01 14:00:00,624,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",Positive, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30,60, USA,0.7269
2023-07-02 18:30:00,625,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ",Neutral, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22,45, UK,0.0
2023-07-03 12:45:00,626,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ",Positive, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28,55, Canada,0.6177
2023-07-04 17:00:00,627,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ",Positive, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35,70, USA,0.7783
2023-07-05 20:15:00,628,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ",Positive, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18,35, UK,0.0772
2023-07-06 14:30:00,629,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ",Positive, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25,50, USA,0.6705
2023-07-07 19:45:00,630,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ",Positive, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22,45, UK,0.4404
2023-07-08 16:00:00,631,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ",Positive, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30,60, Canada,0.9062
2023-07-09 22:30:00,632,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ",Neutral, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20,40, USA,0.0
2023-07-10 14:20:00,633,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ",Positive, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28,55, UK,0.8402
2023-07-11 18:45:00,634,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer ,Neutral, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22,45, Canada,0.0
2023-07-12 13:45:00,635,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ",Positive, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25,50, USA,0.6908
2023-07-13 20:00:00,636,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ",Positive, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35,70, UK,0.8718
2023-07-14 16:15:00,637,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ",Positive, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20,40, USA,0.7579
2023-07-15 19:30:00,638,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ",Positive, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28,55, Canada,0.8442
2023-07-16 14:00:00,639,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ",Positive, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30,60, USA,0.6705
2023-07-17 22:15:00,640,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ",Neutral, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18,35, UK,0.0
2023-07-18 16:30:00,641,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",Positive, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25,50, USA,0.8126
2023-07-19 19:45:00,642,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",Positive, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22,45, UK,0.8689
2023-07-20 17:00:00,643,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",Positive, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30,60, Canada,0.6486
2023-08-01 13:30:00,644,"Survived a challenging physics exam. Equations, you won't defeat me! ",Positive, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20,40, USA,0.7699
2023-08-02 14:45:00,645,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Positive, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25,50, UK,0.3802
2023-08-03 12:15:00,646,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Negative, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18,35, Canada,-0.5093
2023-08-04 16:30:00,647,"Started a photography club at school. Capturing moments, one snapshot at a time! ",Neutral, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22,45, USA,0.0
2023-08-05 19:45:00,648,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",Neutral, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada,0.0
2023-08-06 14:00:00,649,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,Positive, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA,0.6476
2023-08-07 19:45:00,650,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",Negative, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK,-0.34
2023-08-08 16:00:00,651,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,Positive, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada,0.7574
2023-08-09 22:30:00,652,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Positive, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA,0.5255
2023-08-10 14:20:00,653,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,Positive, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK,0.7263
2023-08-11 18:45:00,654,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Positive, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada,0.9215
2023-08-12 13:45:00,655,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Neutral, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA,0.0
2023-08-13 20:00:00,656,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,Positive, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK,0.636
2023-08-14 16:15:00,657,Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,Positive, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA,0.4003
2023-08-15 19:30:00,658,Attempting to break the school record for the longest handstand. Wish me luck! ,Positive, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada,0.7177
2023-08-16 14:00:00,659,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,Positive, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA,0.4199
2023-08-17 22:15:00,660,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,Positive, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK,0.7644
2023-08-18 16:30:00,661,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",Negative, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA,-0.5848
2023-08-19 19:45:00,662,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,Negative, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK,-0.126
2023-08-20 17:00:00,663,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Positive, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada,0.3802
2023-08-21 15:45:00,664,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Positive, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA,0.3595
2023-08-22 12:30:00,665,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,Neutral, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada,0.0
2023-08-23 16:45:00,666,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,Negative, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA,-0.6239
2023-08-24 18:20:00,667,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,Positive, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK,0.8805
2023-08-25 14:15:00,668,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Positive, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25,50, Canada,0.6114
2023-08-26 17:30:00,669,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Negative, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA,-0.4574
2023-08-27 20:45:00,670,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Negative, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22,45, UK,-0.2023
2023-08-28 16:00:00,671,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Positive, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA,0.4753
2023-08-29 13:45:00,672,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Neutral, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada,0.0
2023-08-30 17:30:00,673,Creating a secret handshake with friends. Friendship level: Expert! ,Positive, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA,0.8172
2023-08-31 20:15:00,674,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Positive, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK,0.6696
2023-09-01 14:45:00,675,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Positive, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada,0.7959
2023-09-02 18:30:00,676,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Negative, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA,-0.4199
2023-09-03 22:00:00,677,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,Positive, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK,0.3382
2023-09-04 15:15:00,678,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Positive, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA,0.7712
2023-09-05 12:30:00,679,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Positive, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada,0.1511
2023-09-06 16:45:00,680,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,Positive, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22,43, UK,0.7345
2023-09-07 18:20:00,681,Experimenting with a new hair color. A bold change for a bold semester! ,Positive, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA,0.6696
2023-09-08 14:15:00,682,Building a time capsule to capture memories for the future. Time-traveling emotions! ,Neutral, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada,0.0
2023-09-09 17:30:00,683,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Negative, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA,-0.75
2023-09-10 20:45:00,684,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,Positive, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK,0.6696
2023-09-11 15:45:00,685,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Positive, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA,0.25
2023-09-12 12:30:00,686,Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Negative, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada,-0.7274
2023-09-13 16:45:00,687,Had a bad day at school. Everything seems to be going wrong. ,Negative, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20,40, UK,-0.765
2023-09-14 18:20:00,688,Feeling down after not making the sports team. Disappointment lingers. ,Negative, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17,34, USA,-0.4215
2023-09-15 14:15:00,689,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,Negative, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada,-0.6808
2023-09-16 17:30:00,690,Received a not-so-great grade on a major project. Academic frustration setting in. ,Negative, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK,-0.4767
2023-09-17 20:45:00,691,Dealing with a personal setback. Sometimes life throws unexpected challenges. ,Positive, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22,44, USA,0.0772
2023-09-18 22:00:00,692,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,Negative, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16,31, Canada,-0.25
2023-09-19 15:15:00,693,Experiencing cyberbullying. Hateful messages online are disheartening. ,Negative, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14,27, UK,-0.7184
2023-09-20 12:30:00,694,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,Negative, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18,35, USA,-0.128
2023-09-21 16:45:00,695,Missing an important event due to unforeseen circumstances. A day filled with sadness. ,Negative, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20,39, Canada,-0.5106
2023-09-22 18:20:00,696,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,Negative, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23,46, UK,-0.5267
2023-09-23 14:15:00,697,Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,Negative, FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25,50, USA,-0.4574
2023-09-24 17:30:00,698,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,Negative, FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21,42, Canada,-0.3182
2023-09-25 20:45:00,699,Facing rejection from a dream college. Disheartened but determined to explore other paths. ,Positive, CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19,37, UK,0.0644
2023-09-26 14:15:00,700,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,Negative, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA,-0.5719
2023-09-27 17:30:00,701,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,Negative, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada,-0.4939
2023-09-28 22:00:00,702,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,Negative, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK,-0.6374
2023-09-29 15:45:00,703,Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,Negative, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA,-0.7906
2023-09-30 18:20:00,704,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,Negative, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22,43, Canada,-0.5848
2023-10-01 14:15:00,705,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,Negative, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK,-0.6249
2023-10-02 16:45:00,706,Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,Neutral, StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23,42, USA,0.0
2023-10-03 12:30:00,707,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,Positive, CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26,50, Canada,0.4939
2023-10-04 18:20:00,708,Sharing favorite book recommendations with classmates. Building a mini book club. ,Positive, BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19,38, UK,0.7003
2023-10-05 14:15:00,709,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,Positive, BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21,43, USA,0.34
2023-10-06 17:30:00,710,Collaborating on a school project with peers. Teamwork makes the dream work. ,Positive, SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18,36, Canada,0.25
2023-10-07 20:45:00,711,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,Positive, ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22,45, UK,0.25
2023-10-08 15:15:00,712,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,Positive, PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24,48, USA,0.8126
